Year	Location	Name	Label	NC_Accession	Rating	Disease
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-02	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-02	Yield_UT	2235
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-02	Yield_UT	3524
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-02	TSWV	0.1
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-02	TSWV	0.3532
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-02	SB	0.7903
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-02	SB	0.8889
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05	LS	5.69
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05	Yield_UT	3148
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05	Yield_UT	2788
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-05	TSWV	0.5441
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-05	TSWV	0.1958
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-05	SB	0.8593
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-05	SB	0.9196
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05ol	LS	3
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-05ol	Yield_UT	3093
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-05ol	TSWV	0.2873
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-05ol	SB	0.7889
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-09	LS	6.25
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-09	Yield_UT	2519
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-09	TSWV	0.6778
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-09	SB	1
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	LS	4.69
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	LS	2
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	LS	4
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	Yield_UT	2702
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	Yield_UT	2330
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	Yield_UT	3229
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-10	Yield_UT	2364
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-10	TSWV	0.4648
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-10	TSWV	0.1447
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-10	TSWV	0.2119
2014	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-10	TSWV	0.1255
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-10	SB	0.9583
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-10	SB	0.8549
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-10	SB	0.8667
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-10	SB	0.8667
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-11ol	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-11ol	Yield_UT	1892
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-11ol	TSWV	0.3253
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-11ol	SB	0.7824
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-12ol	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-12ol	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-12ol	Yield_UT	2266
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-12ol	Yield_UT	3063
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-12ol	TSWV	0.2049
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-12ol	TSWV	0.4712
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-12ol	SB	0.6702
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-12ol	SB	0.7
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-14	TSWV	0.1999
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-14	SB	1
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	LS	4.38
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	LS	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	Yield_UT	2150
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	Yield_UT	2283
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-14ol	Yield_UT	2844
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-14ol	TSWV	0.1566
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-14ol	TSWV	0.4443
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-14ol	SB	0.895
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-14ol	SB	0.8333
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-16ol	LS	6.13
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-16ol	Yield_UT	1298
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-16ol	TSWV	0.6544
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-16ol	SB	1
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-17ol	LS	8.75
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-17ol	Yield_UT	1181
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 10-17ol	TSWV	0.5886
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 10-17ol	SB	0.8667
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 11-03ol	LS	1.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 11-03ol	Yield_UT	1996
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 11-03ol	TSWV	0.39
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 11-03ol	SB	0.8169
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-01	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-01	LS	4.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-01	Yield_UT	4243
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-01	Yield_UT	3140
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-01	TSWV	0.1753
2014	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-01	TSWV	0.2148
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-01	SB	0.8
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-01	SB	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-02	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-02	Yield_UT	2753
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-02	TSWV	0.2112
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-02	SB	0.8667
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-03	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-03	Yield_UT	2889
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-03	TSWV	0.1379
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-03	SB	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-04	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-04	Yield_UT	2556
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-04	TSWV	0.1852
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-04	SB	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	LS	3.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	LS	4
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	LS	3.34
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	LS	4
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	Yield_UT	3426
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	Yield_UT	2433
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	Yield_UT	4137
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 13-05ol	Yield_UT	3332
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-05ol	TSWV	0.1499
2014	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-05ol	TSWV	0.0779
2015	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-05ol	TSWV	0.199
2016	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 13-05ol	TSWV	0.1889
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-05ol	SB	0.188
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-05ol	SB	0.5407
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-05ol	SB	0.1519
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 13-05ol	SB	0.5833
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	3.13
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	7.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	3.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	7.25
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	6
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	5.89
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	6.02
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	6
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	LS	5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	4999
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	4299
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	1957
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	2595
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	3864
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	2775
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	4137
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	2916
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	2198
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	4397
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	4135
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	3479.272727
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sugg	Yield_UT	3479.272727
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.4598
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.4589
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.3867
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.1741
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.2655
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.2565
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.3032
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.0571
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.0756
2015	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.0802
2015	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.2057
2016	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.1874
2016	LEW	ATP-T	Advanced Testing Program - TSWV	Sugg	TSWV	0.2301
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.7302
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.3241
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.5926
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.8333
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.6189
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.6441
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.5952
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.5238
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.181
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.6111
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.2074
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.8592
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.8333
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sugg	SB	0.7152
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	6.06
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	6.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	6.74
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	6
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	5.32
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	4.7
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	4
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	7.38
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	8
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	LS	4.22
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	4583
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2841
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2903
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	3880
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2473
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2068
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	1955
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	3476
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	4765
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2901.729167
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2901.729167
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2094
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	1877
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	1905.75
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Sullivan	Yield_UT	2901.729167
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.2024
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.2738
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.1325
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.0513
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.0688
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.0472
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.0857
2015	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.2129
2015	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.2323
2016	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.1553
2016	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.1403
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.1834
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.079
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.05316
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Sullivan	TSWV	0.1095
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.7
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	1
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.869
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.3307
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.5694
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.2833
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.4651
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.8933
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.3331
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.6667
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.75
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.551086923
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.551086923
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.2202
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Sullivan	SB	0.08333
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	2
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	7.58
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	8
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	2
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	6.64
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	7
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	LS	5.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	3207
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	3161
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	1030
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	1622
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	2328.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	2764
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	2156
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Tifguard	Yield_UT	2359.5
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.0869
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.0637
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.0911
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.1234
2016	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.2381
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.1437
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.1704
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Tifguard	TSWV	0.1346
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.6923
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.2471
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.2278
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.4026
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.7185
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.396265
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.396265
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Tifguard	SB	0.08929
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	TUFRunner 511	LS	4.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	TUFRunner 511	Yield_UT	4138.375
2016	LEW	ATP-T	Advanced Testing Program - TSWV	TUFRunner 511	TSWV	0.2021
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	TUFRunner 511	SB	1
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	VA 98R	LS	3
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	VA 98R	LS	3.17
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	VA 98R	Yield_UT	4311
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	VA 98R	Yield_UT	4380
2010	LEW	ATP-T	Advanced Testing Program - TSWV	VA 98R	TSWV	0.532
2010	LEW	ATP-T	Advanced Testing Program - TSWV	VA 98R	TSWV	0.6099
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	VA 98R	SB	0.9524
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	VA 98R	SB	0.4472
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	VA-C 92R	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	VA-C 92R	Yield_UT	3107
2012	LEW	ATP-T	Advanced Testing Program - TSWV	VA-C 92R	TSWV	0.2269
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	VA-C 92R	SB	0.7523
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	2.94
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	7.17
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	7.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	3
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	3.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	6.97
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	6
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	7.14
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	5.74
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	4.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	7.8
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	8
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	6
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	LS	6.66
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	3055
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2511
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	1754
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2925
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	3827
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	3312
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2327
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	3112
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	3787
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	4395
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2978.105769
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2978.105769
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2906
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2944
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	1860.375
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Wynne	Yield_UT	2978.105769
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.2561
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.2798
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.1968
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.1449
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.1407
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.1399
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.0417
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.1222
2015	LEW	ATP-T	Advanced Testing Program - TSWV	Wynne	TSWV	0.2865
